ordem,latitude,longitude,datahora,velocidade,linha,datahoraenvio,datahoraservidor,momento_extracao
B58029,"-22,90341","-43,27893",1775499624000,18,679,1775499645000,1775499674000,2026-04-06 16:20:49
B58065,"-22,85907","-43,2674",1775499635000,11,623,1775499645000,1775499674000,2026-04-06 16:20:49
B58080,"-22,89034","-43,27371",1775499636000,36,622,1775499645000,1775499674000,2026-04-06 16:20:49
B58077,"-22,84814","-43,26887",1775499637000,7,628,1775499645000,1775499674000,2026-04-06 16:20:49
B58086,"-22,91684","-43,26001",1775499637000,12,625,1775499645000,1775499674000,2026-04-06 16:20:49
B58084,"-22,92388","-43,23429",1775499636000,24,623,1775499645000,1775499674000,2026-04-06 16:20:49
B58172,"-22,9257","-43,23483",1775499637000,23,621,1775499645000,1775499674000,2026-04-06 16:20:49
B58062,"-22,8991","-43,22314",1775499638000,23,312,1775499645000,1775499674000,2026-04-06 16:20:49
B58210,"-22,9016","-43,2906",1775499638000,0,679,1775499645000,1775499674000,2026-04-06 16:20:49
B58012,"-22,83784","-43,28477",1775499636000,14,628,1775499645000,1775499674000,2026-04-06 16:20:49
B58088,"-22,84694","-43,29026",1775499639000,0,679,1775499645000,1775499674000,2026-04-06 16:20:49
B58073,"-22,85941","-43,26738",1775499579000,0,628,1775499645000,1775499674000,2026-04-06 16:20:49
B58073,"-22,85975","-43,26745",1775499609000,12,628,1775499645000,1775499674000,2026-04-06 16:20:49
B58073,"-22,86155","-43,2678",1775499639000,0,628,1775499645000,1775499674000,2026-04-06 16:20:49
B58017,"-22,85049","-43,26487",1775499640000,25,622,1775499645000,1775499674000,2026-04-06 16:20:49
B58079,"-22,90243","-43,24114",1775499638000,35,621,1775499645000,1775499674000,2026-04-06 16:20:49
B58115,"-22,90583","-43,24349",1775499640000,17,622,1775499645000,1775499674000,2026-04-06 16:20:49
B58100,"-22,86665","-43,26951",1775499641000,13,622,1775499645000,1775499674000,2026-04-06 16:20:49
B58172,"-22,92574","-43,23496",1775499640000,16,621,1775499645000,1775499674000,2026-04-06 16:20:49
B58121,"-22,89111","-43,27396",1775499640000,37,622,1775499645000,1775499674000,2026-04-06 16:20:49
B58002,"-22,85232","-43,28107",1775499640000,0,625,1775499645000,1775499674000,2026-04-06 16:20:49
B58041,"-22,86622","-43,25595",1775499642000,16,313,1775499645000,1775499674000,2026-04-06 16:20:49
B58114,"-22,85141","-43,26422",1775499642000,24,621,1775499645000,1775499674000,2026-04-06 16:20:49
B58172,"-22,92571","-43,23503",1775499642000,16,621,1775499645000,1775499674000,2026-04-06 16:20:49
B58021,"-22,89709","-43,2403",1775499644000,37,312,1775499645000,1775499674000,2026-04-06 16:20:49
B58061,"-22,87335","-43,26728",1775499644000,23,628,1775499645000,1775499674000,2026-04-06 16:20:49
B58069,"-22,85451","-43,26073",1775499644000,8,625,1775499645000,1775499674000,2026-04-06 16:20:49
D17512,"-22,91642","-43,60848",1775499634000,3,2307,1775499645000,1775499647000,2026-04-06 16:20:49
D17514,"-22,91648","-43,60836",1775499639000,1,2336,1775499645000,1775499647000,2026-04-06 16:20:49
D17516,"-22,91706","-43,60788",1775499604000,9,2339,1775499645000,1775499647000,2026-04-06 16:20:49
D17512,"-22,91643","-43,60849",1775499636000,1,2307,1775499645000,1775499647000,2026-04-06 16:20:49
D17514,"-22,91648","-43,60835",1775499640000,0,2336,1775499645000,1775499647000,2026-04-06 16:20:49
D17516,"-22,91703","-43,60788",1775499605000,7,2339,1775499645000,1775499647000,2026-04-06 16:20:49
A72091,"-22,95159","-43,18472",1775499642000,0,LECD131,1775499645000,1775499677000,2026-04-06 16:20:49
D17516,"-22,91703","-43,60788",1775499605000,7,2339,1775499645000,1775499677000,2026-04-06 16:20:49
D18501,"-22,90649","-43,21001",1775499641000,1,2336,1775499646000,1775499653000,2026-04-06 16:20:49
B28703,"-22,90481","-43,20824",1775499641000,20,2343,1775499646000,1775499662000,2026-04-06 16:20:49
B28616,"-22,79423","-43,18396",1775499640000,14,329,1775499646000,1775499662000,2026-04-06 16:20:49
B28704,"-22,90096","-43,17859",1775499641000,7,2344,1775499646000,1775499662000,2026-04-06 16:20:49
D18501,"-22,90649","-43,21001",1775499641000,1,2336,1775499646000,1775499683000,2026-04-06 16:20:49
C12008,"-22,86838","-43,25722",1775499539000,0,2335,1775499646000,1775499662000,2026-04-06 16:20:49
C12009,"-23,00172","-43,36502",1775499539000,0,2802SV,1775499647000,1775499662000,2026-04-06 16:20:49
D12061,"-22,89987","-43,56271",1775499635000,0,850,1775499647000,1775499662000,2026-04-06 16:20:49
D12119,"-22,89665","-43,56065",1775499637000,0,2308,1775499647000,1775499662000,2026-04-06 16:20:49
D12082,"-22,86758","-43,56125",1775499643000,27,830,1775499647000,1775499662000,2026-04-06 16:20:49
D12054,"-22,86872","-43,55667",1775499644000,35,895,1775499647000,1775499662000,2026-04-06 16:20:49
D12062,"-22,89449","-43,56013",1775499638000,18,895,1775499647000,1775499662000,2026-04-06 16:20:49
D12058,"-22,86549","-43,55037",1775499640000,34,850,1775499647000,1775499662000,2026-04-06 16:20:49
D12062,"-22,89467","-43,56002",1775499642000,20,895,1775499647000,1775499662000,2026-04-06 16:20:49
D12124,"-23,00517","-43,31282",1775499644000,0,2802,1775499647000,1775499662000,2026-04-06 16:20:49
D17142,"-22,89957","-43,72194",1775499635000,1,840,1775499647000,1775499659000,2026-04-06 16:20:49
D17044,"-22,91219","-43,68701",1775499635000,9,840,1775499647000,1775499659000,2026-04-06 16:20:49
D17142,"-22,89958","-43,72194",1775499636000,0,840,1775499647000,1775499659000,2026-04-06 16:20:49
D17195,"-22,91673","-43,66448",1775499639000,42,840,1775499647000,1775499659000,2026-04-06 16:20:49
D17142,"-22,89958","-43,72194",1775499637000,0,840,1775499647000,1775499659000,2026-04-06 16:20:49
D17094,"-22,90261","-43,56458",1775499640000,31,868,1775499647000,1775499659000,2026-04-06 16:20:49
D17142,"-22,89961","-43,72193",1775499640000,7,840,1775499647000,1775499659000,2026-04-06 16:20:49
D17142,"-22,89975","-43,72193",1775499645000,14,840,1775499647000,1775499659000,2026-04-06 16:20:49
D17094,"-22,90285","-43,56454",1775499644000,18,868,1775499647000,1775499659000,2026-04-06 16:20:49
C50134,"-22,97373","-43,28529",1775499636000,0,302,1775499647000,1775499655000,2026-04-06 16:20:49
A50166,"-22,92773","-43,23987",1775499636000,18,608,1775499647000,1775499655000,2026-04-06 16:20:49
C50034,"-22,93789","-43,24643",1775499637000,14,302,1775499647000,1775499655000,2026-04-06 16:20:49
C50175,"-22,92061","-43,25989",1775499634000,7,608,1775499647000,1775499655000,2026-04-06 16:20:49
C50144,"-22,95121","-43,25799",1775499636000,35,301,1775499647000,1775499655000,2026-04-06 16:20:49
C50047,"-22,89931","-43,21105",1775499617000,6,301,1775499647000,1775499655000,2026-04-06 16:20:49
C50042,"-22,92355","-43,37421",1775499636000,5,SP810,1775499647000,1775499655000,2026-04-06 16:20:49
C50100,"-22,89968","-43,2113",1775499636000,0,301,1775499647000,1775499655000,2026-04-06 16:20:49
C50011,"-23,01044","-43,34367",1775499636000,46,SP805,1775499647000,1775499655000,2026-04-06 16:20:49
C50039,"-22,95247","-43,37458",1775499637000,48,SP810,1775499647000,1775499655000,2026-04-06 16:20:49
C50113,"-22,95612","-43,2658",1775499636000,27,301,1775499647000,1775499655000,2026-04-06 16:20:49
C50012,"-22,87763","-43,42057",1775499636000,0,MANUT,1775499647000,1775499655000,2026-04-06 16:20:49
C50119,"-22,9047","-43,19239",1775499636000,0,LECD137,1775499647000,1775499655000,2026-04-06 16:20:49
C50050,"-22,93912","-43,24785",1775499542000,25,645,1775499647000,1775499655000,2026-04-06 16:20:49
A50051,"-22,98651","-43,22958",1775493716000,0,435,1775499647000,1775499655000,2026-04-06 16:20:49
C50028,"-23,00655","-43,31064",1775499637000,26,805,1775499647000,1775499655000,2026-04-06 16:20:49
C50058,"-23,00157","-43,3655",1775499638000,0,SP805,1775499647000,1775499655000,2026-04-06 16:20:49
A50051,"-22,98665","-43,22951",1775493723000,9,435,1775499647000,1775499655000,2026-04-06 16:20:49
C50050,"-22,93736","-43,24591",1775499572000,33,645,1775499647000,1775499655000,2026-04-06 16:20:49
C50013,"-23,00152","-43,36542",1775499638000,0,SP805,1775499647000,1775499655000,2026-04-06 16:20:49
C50050,"-22,93697","-43,24551",1775499602000,0,645,1775499647000,1775499655000,2026-04-06 16:20:49
C50154,"-22,98619","-43,30066",1775499637000,21,301,1775499647000,1775499655000,2026-04-06 16:20:49
A50051,"-22,98667","-43,22946",1775493726000,9,435,1775499647000,1775499655000,2026-04-06 16:20:49
B25615,"-22,91995","-43,25986",1775499581000,26,SV606,1775499648000,1775499654000,2026-04-06 16:20:49
B25615,"-22,91707","-43,25998",1775499611000,28,SV606,1775499648000,1775499654000,2026-04-06 16:20:49
B25571,"-22,9185","-43,26287",1775499635000,13,606,1775499648000,1775499654000,2026-04-06 16:20:49
B25582,"-22,89601","-43,30087",1775499635000,5,606,1775499648000,1775499654000,2026-04-06 16:20:49
B25530,"-22,91158","-43,27297",1775499636000,20,606,1775499648000,1775499654000,2026-04-06 16:20:49
B25515,"-22,90622","-43,19467",1775499635000,34,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25567,"-22,9019","-43,27979",1775499636000,3,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25529,"-22,9069","-43,17288",1775499635000,27,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25532,"-22,90965","-43,20558",1775499635000,0,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25596,"-22,90401","-43,18666",1775499637000,0,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25577,"-22,9296","-43,23715",1775499637000,0,606,1775499648000,1775499654000,2026-04-06 16:20:49
B25530,"-22,91169","-43,27294",1775499638000,19,606,1775499648000,1775499654000,2026-04-06 16:20:49
B25615,"-22,91692","-43,26007",1775499614000,24,SV606,1775499648000,1775499654000,2026-04-06 16:20:49
B25605,"-22,90913","-43,29369",1775499639000,25,SV606,1775499648000,1775499654000,2026-04-06 16:20:49
B25615,"-22,91684","-43,26025",1775499618000,25,SV606,1775499648000,1775499654000,2026-04-06 16:20:49
B25513,"-22,90348","-43,29677",1775499640000,0,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25518,"-22,90564","-43,17336",1775499638000,29,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25582,"-22,89606","-43,30087",1775499639000,7,606,1775499648000,1775499654000,2026-04-06 16:20:49
B25567,"-22,90191","-43,27983",1775499639000,6,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25528,"-22,90639","-43,17625",1775499639000,6,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25556,"-22,90347","-43,18489",1775499586000,1,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25580,"-22,89575","-43,29445",1775499640000,0,SV606,1775499648000,1775499654000,2026-04-06 16:20:49
B25505,"-22,90672","-43,19491",1775499641000,15,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25613,"-22,91938","-43,22582",1775499641000,29,606,1775499648000,1775499654000,2026-04-06 16:20:49
B25566,"-22,90332","-43,25407",1775499640000,36,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25554,"-22,9081","-43,18541",1775499641000,34,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25556,"-22,90336","-43,18489",1775499613000,7,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25556,"-22,90332","-43,1848",1775499617000,8,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25536,"-22,91069","-43,22284",1775499641000,32,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25506,"-22,91655","-43,25",1775499582000,0,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25506,"-22,91656","-43,25017",1775499592000,16,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25563,"-22,91023","-43,23312",1775499643000,43,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25506,"-22,9165","-43,25025",1775499594000,20,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25506,"-22,9161","-43,25065",1775499602000,32,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25512,"-22,90508","-43,28879",1775499642000,0,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25616,"-22,9115","-43,2827",1775499643000,13,SV606,1775499648000,1775499654000,2026-04-06 16:20:49
B25506,"-22,91608","-43,25102",1775499606000,36,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25525,"-22,90882","-43,17022",1775499642000,0,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25506,"-22,91644","-43,25284",1775499636000,0,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25508,"-22,90879","-43,1703",1775499643000,0,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25502,"-22,90775","-43,28737",1775499643000,49,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25564,"-22,90463","-43,28836",1775499643000,26,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25504,"-22,90548","-43,19244",1775499642000,20,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25510,"-22,90761","-43,17034",1775499644000,20,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25546,"-22,90965","-43,20575",1775499645000,0,249,1775499648000,1775499654000,2026-04-06 16:20:49
B25600,"-22,90821","-43,20946",1775499644000,27,SV606,1775499648000,1775499654000,2026-04-06 16:20:49
B25526,"-22,90212","-43,17615",1775499646000,26,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25524,"-22,90212","-43,18236",1775499644000,10,232,1775499648000,1775499654000,2026-04-06 16:20:49
B25614,"-22,92503","-43,23377",1775499647000,23,SV606,1775499648000,1775499654000,2026-04-06 16:20:49
B25563,"-22,91032","-43,23355",1775499647000,40,249,1775499648000,1775499654000,2026-04-06 16:20:49
C50043,"-22,92461","-43,37395",1775499638000,20,810,1775499648000,1775499655000,2026-04-06 16:20:49
C50050,"-22,93566","-43,24408",1775499632000,19,645,1775499648000,1775499655000,2026-04-06 16:20:49
A50051,"-22,98665","-43,22943",1775493728000,5,435,1775499648000,1775499655000,2026-04-06 16:20:49
A50051,"-22,98608","-43,22841",1775493758000,9,435,1775499648000,1775499655000,2026-04-06 16:20:49
C50017,"-22,98387","-43,48948",1775499639000,13,810,1775499648000,1775499655000,2026-04-06 16:20:49
A50051,"-22,98606","-43,22831",1775493774000,7,435,1775499648000,1775499655000,2026-04-06 16:20:49
A50051,"-22,98604","-43,22825",1775493782000,10,435,1775499648000,1775499655000,2026-04-06 16:20:49
A50168,"-22,92238","-43,26405",1775499639000,0,435,1775499648000,1775499655000,2026-04-06 16:20:49
A50051,"-22,98567","-43,22752",1775493797000,18,435,1775499648000,1775499655000,2026-04-06 16:20:49
C50047,"-22,89927","-43,21097",1775499629000,6,301,1775499648000,1775499655000,2026-04-06 16:20:49
C50111,"-22,93458","-43,24297",1775499638000,0,301,1775499648000,1775499655000,2026-04-06 16:20:49
C50136,"-22,94103","-43,25145",1775499641000,0,302,1775499648000,1775499655000,2026-04-06 16:20:49
A50072,"-22,96758","-43,22027",1775499640000,18,LECD129,1775499648000,1775499655000,2026-04-06 16:20:49
A50010,"-22,91016","-43,20709",1775499639000,37,220,1775499648000,1775499655000,2026-04-06 16:20:49
C50014,"-23,00379","-43,36597",1775499639000,29,805,1775499648000,1775499655000,2026-04-06 16:20:49
C50069,"-22,90999","-43,22113",1775499640000,10,435,1775499648000,1775499655000,2026-04-06 16:20:49
C50140,"-22,94141","-43,1817",1775499639000,20,LECD129,1775499648000,1775499655000,2026-04-06 16:20:49
A50187,"-22,92217","-43,26373",1775499640000,0,608,1775499648000,1775499655000,2026-04-06 16:20:49
A50021,"-22,92453","-43,25737",1775499642000,0,608,1775499648000,1775499655000,2026-04-06 16:20:49
A50052,"-22,92087","-43,22357",1775499642000,12,220,1775499648000,1775499655000,2026-04-06 16:20:49
C50116,"-23,01235","-43,32042",1775499640000,49,302,1775499648000,1775499655000,2026-04-06 16:20:49
C50041,"-22,99119","-43,44432",1775499625000,38,SP810,1775499648000,1775499655000,2026-04-06 16:20:49
A50080,"-22,92401","-43,23238",1775499643000,0,608,1775499648000,1775499655000,2026-04-06 16:20:49
C50144,"-22,95115","-43,25774",1775499639000,29,301,1775499648000,1775499655000,2026-04-06 16:20:49
A50086,"-22,94993","-43,1905",1775499642000,0,435,1775499648000,1775499655000,2026-04-06 16:20:49
C50009,"-23,0018","-43,36519",1775499642000,1,301,1775499648000,1775499655000,2026-04-06 16:20:49
C50033,"-23,00148","-43,36528",1775499642000,0,SP805,1775499648000,1775499655000,2026-04-06 16:20:49
C50154,"-22,98604","-43,30046",1775499641000,25,301,1775499648000,1775499655000,2026-04-06 16:20:49
A50153,"-22,92044","-43,41712",1775499642000,29,865,1775499648000,1775499655000,2026-04-06 16:20:49
C50026,"-22,97265","-43,28409",1775499642000,0,302,1775499648000,1775499655000,2026-04-06 16:20:49
C50115,"-22,91138","-43,2098",1775499644000,46,302,1775499648000,1775499655000,2026-04-06 16:20:49
C50130,"-22,92068","-43,22315",1775499644000,6,302,1775499648000,1775499655000,2026-04-06 16:20:49
A50054,"-22,91304","-43,2271",1775499644000,0,435,1775499648000,1775499655000,2026-04-06 16:20:49
A50078,"-22,96085","-43,20835",1775499644000,7,LECD137,1775499648000,1775499655000,2026-04-06 16:20:49
A50097,"-22,90204","-43,18188",1775499643000,6,220,1775499648000,1775499655000,2026-04-06 16:20:49
C50144,"-22,95101","-43,25756",1775499642000,29,301,1775499648000,1775499655000,2026-04-06 16:20:49
A50084,"-22,97407","-43,28055",1775499644000,18,448,1775499648000,1775499655000,2026-04-06 16:20:49
C50032,"-23,00172","-43,36545",1775499644000,0,302,1775499648000,1775499655000,2026-04-06 16:20:49
A50188,"-22,92056","-43,25961",1775499643000,1,435,1775499648000,1775499655000,2026-04-06 16:20:49
A50002,"-22,9687","-43,27886",1775499644000,10,645,1775499648000,1775499655000,2026-04-06 16:20:49
A50024,"-22,9288","-43,23957",1775499645000,31,220,1775499648000,1775499655000,2026-04-06 16:20:49
C50090,"-22,97736","-43,22647",1775499646000,12,LECD137,1775499648000,1775499655000,2026-04-06 16:20:49
A29080,"-22,90992","-43,22115",1775499636000,0,LECD133,1775499648000,1775499674000,2026-04-06 16:20:49
A29040,"-22,91069","-43,23391",1775499636000,40,457,1775499648000,1775499674000,2026-04-06 16:20:49
A29115,"-22,90255","-43,27671",1775499635000,14,476,1775499648000,1775499674000,2026-04-06 16:20:49
A29094,"-22,89997","-43,2109",1775499635000,0,LECD130,1775499648000,1775499674000,2026-04-06 16:20:49
A29037,"-22,90959","-43,20927",1775499635000,18,474,1775499648000,1775499674000,2026-04-06 16:20:49
A29163,"-22,98646","-43,18988",1775499637000,0,SV474,1775499648000,1775499674000,2026-04-06 16:20:49
A29016,"-22,87882","-43,26579",1775499637000,0,711,1775499648000,1775499674000,2026-04-06 16:20:49
A29125,"-22,8856","-43,22696",1775499636000,37,472,1775499648000,1775499674000,2026-04-06 16:20:49
A29188,"-22,90394","-43,2602",1775499639000,1,457,1775499648000,1775499674000,2026-04-06 16:20:49
A29053,"-22,9235","-43,20875",1775499639000,14,711,1775499648000,1775499674000,2026-04-06 16:20:49
A29135,"-22,9689","-43,18408",1775499639000,0,474,1775499648000,1775499674000,2026-04-06 16:20:49
